,date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2003,2021-08-05,USA-25023,25023,Massachusetts,65,60.57,11.62,0,0.43,0.08
2004,2021-08-05,USA-25021,25021,Massachusetts,81,66.0,9.34,0,0.14,0.02
2005,2021-08-05,USA-25019,25019,Massachusetts,10,7.86,68.93,0,0.0,0.0
2006,2021-08-05,USA-25017,25017,Massachusetts,217,167.57,10.4,1,0.57,0.04
2007,2021-08-05,USA-25015,25015,Massachusetts,11,9.57,5.95,0,0.0,0.0
2008,2021-08-05,USA-25013,25013,Massachusetts,83,68.86,14.76,0,0.0,0.0
2009,2021-08-05,USA-25011,25011,Massachusetts,13,5.0,7.12,0,0.0,0.0
2010,2021-08-05,USA-25009,25009,Massachusetts,122,83.14,10.54,0,0.14,0.02
2011,2021-08-05,USA-25007,25007,Massachusetts,3,3.14,18.13,0,0.0,0.0
2012,2021-08-05,USA-25005,25005,Massachusetts,128,103.71,18.35,0,0.33,0.06
2013,2021-08-05,USA-25003,25003,Massachusetts,18,17.71,14.18,0,0.0,0.0
2014,2021-08-05,USA-25001,25001,Massachusetts,30,31.14,14.62,1,0.29,0.13
2015,2021-08-05,USA-24999,24999,Maryland,0,0.14,,-4,1.0,
2016,2021-08-05,USA-24047,24047,Maryland,5,6.14,11.75,0,0.0,0.0
2017,2021-08-05,USA-24045,24045,Maryland,21,18.29,17.65,1,0.43,0.41
2018,2021-08-05,USA-24043,24043,Maryland,25,15.71,10.4,0,0.0,0.0
2019,2021-08-05,USA-24041,24041,Maryland,3,2.14,5.76,0,0.0,0.0
2020,2021-08-05,USA-24037,24037,Maryland,17,13.57,11.96,0,0.0,0.0
2021,2021-08-05,USA-24039,24039,Maryland,3,3.0,11.71,0,0.0,0.0
2022,2021-08-05,USA-24035,24035,Maryland,2,2.29,4.54,0,0.29,0.57
2023,2021-08-05,USA-24033,24033,Maryland,117,105.86,11.64,0,0.57,0.06
2024,2021-08-05,USA-24031,24031,Maryland,115,86.43,8.23,0,0.14,0.01
2025,2021-08-05,USA-24029,24029,Maryland,4,1.71,8.83,0,0.0,0.0
2026,2021-08-05,USA-24027,24027,Maryland,19,16.43,5.04,0,0.43,0.13
2027,2021-08-05,USA-24025,24025,Maryland,32,22.71,8.89,0,0.0,0.0
2028,2021-08-05,USA-24023,24023,Maryland,2,1.43,4.92,0,0.0,0.0
2029,2021-08-05,USA-24021,24021,Maryland,35,28.29,10.9,2,0.29,0.11
2030,2021-08-05,USA-24019,24019,Maryland,5,7.86,24.61,0,0.0,0.0
2031,2021-08-05,USA-24017,24017,Maryland,18,20.71,12.69,0,0.0,0.0
2032,2021-08-05,USA-24015,24015,Maryland,21,11.57,11.25,0,0.14,0.14
2033,2021-08-05,USA-24013,24013,Maryland,17,8.43,5.0,0,0.14,0.08
2034,2021-08-05,USA-24011,24011,Maryland,2,2.14,6.41,0,0.0,0.0
2035,2021-08-05,USA-24009,24009,Maryland,9,6.14,6.64,0,0.0,0.0
2036,2021-08-05,USA-24510,24510,Maryland,62,51.14,8.62,0,0.29,0.05
2037,2021-08-05,USA-24005,24005,Maryland,82,63.0,7.61,1,0.29,0.03
2038,2021-08-05,USA-24003,24003,Maryland,96,57.43,9.91,2,0.29,0.05
2039,2021-08-05,USA-24001,24001,Maryland,17,5.14,7.3,0,0.29,0.41
2040,2021-08-05,USA-23999,23999,Maine,7,2.6,,0,0.0,
2041,2021-08-05,USA-23031,23031,Maine,21,14.86,7.16,0,0.0,0.0
2042,2021-08-05,USA-23029,23029,Maine,1,0.57,1.82,0,0.0,0.0
2043,2021-08-05,USA-23027,23027,Maine,19,11.29,28.42,0,0.14,0.36
2044,2021-08-05,USA-23025,23025,Maine,1,3.5,6.93,0,0.0,0.0
2045,2021-08-05,USA-23023,23023,Maine,1,0.57,1.59,0,0.0,0.0
2046,2021-08-05,USA-23021,23021,Maine,0,1.43,8.51,0,0.0,0.0
2047,2021-08-05,USA-23019,23019,Maine,18,14.86,9.76,0,0.0,0.0
2048,2021-08-05,USA-23017,23017,Maine,6,3.29,5.67,0,0.0,0.0
2049,2021-08-05,USA-23015,23015,Maine,3,3.43,9.9,0,0.0,0.0
2050,2021-08-05,USA-23013,23013,Maine,1,1.86,4.67,0,0.0,0.0
2051,2021-08-05,USA-23011,23011,Maine,7,7.29,5.96,0,0.0,0.0
2052,2021-08-05,USA-23009,23009,Maine,8,3.71,6.75,0,0.0,0.0
2053,2021-08-05,USA-23007,23007,Maine,4,2.14,7.1,0,0.0,0.0
2054,2021-08-05,USA-23005,23005,Maine,35,25.0,8.47,0,0.0,0.0
2055,2021-08-05,USA-23003,23003,Maine,11,5.43,8.1,0,0.0,0.0
2056,2021-08-05,USA-23001,23001,Maine,9,5.71,5.28,0,0.0,0.0
2057,2021-08-05,USA-22999,22999,Louisiana,2,1.83,,0,0.0,
2058,2021-08-05,USA-22127,22127,Louisiana,12,12.86,92.47,0,0.14,1.03
2059,2021-08-05,USA-22125,22125,Louisiana,0,7.29,46.8,0,0.14,0.92
2060,2021-08-05,USA-22123,22123,Louisiana,8,7.0,64.64,0,0.0,0.0
2061,2021-08-05,USA-22121,22121,Louisiana,35,23.0,86.91,0,0.29,1.08
2062,2021-08-05,USA-22119,22119,Louisiana,18,25.0,65.21,3,0.43,1.12
2063,2021-08-05,USA-22117,22117,Louisiana,50,49.86,107.93,0,0.14,0.31
2064,2021-08-05,USA-22115,22115,Louisiana,45,36.14,76.2,0,0.57,1.2
2065,2021-08-05,USA-22113,22113,Louisiana,72,65.86,110.66,1,0.57,0.96
2066,2021-08-05,USA-22111,22111,Louisiana,13,23.0,104.03,0,0.0,0.0
2067,2021-08-05,USA-22109,22109,Louisiana,180,154.71,140.06,1,0.29,0.26
2068,2021-08-05,USA-22107,22107,Louisiana,1,3.5,80.76,0,0.0,0.0
2069,2021-08-05,USA-22105,22105,Louisiana,267,174.29,129.33,2,3.57,2.65
2070,2021-08-05,USA-22103,22103,Louisiana,384,315.71,121.23,3,1.43,0.55
2071,2021-08-05,USA-22101,22101,Louisiana,73,68.71,139.24,2,0.86,1.74
2072,2021-08-05,USA-22099,22099,Louisiana,26,38.43,71.92,1,0.33,0.62
2073,2021-08-05,USA-22097,22097,Louisiana,69,71.71,87.32,1,0.67,0.81
2074,2021-08-05,USA-22095,22095,Louisiana,58,48.29,112.72,5,0.71,1.67
2075,2021-08-05,USA-22093,22093,Louisiana,45,29.0,137.47,0,0.0,0.0
2076,2021-08-05,USA-22091,22091,Louisiana,9,7.86,77.55,0,0.0,0.0
2077,2021-08-05,USA-22089,22089,Louisiana,72,72.29,136.13,0,0.29,0.54
2078,2021-08-05,USA-22087,22087,Louisiana,47,52.29,110.67,1,0.57,1.21
2079,2021-08-05,USA-22085,22085,Louisiana,7,13.14,55.03,0,0.0,0.0
2080,2021-08-05,USA-22083,22083,Louisiana,23,22.14,110.04,0,0.0,0.0
2081,2021-08-05,USA-22081,22081,Louisiana,5,3.43,40.61,0,0.0,0.0
2082,2021-08-05,USA-22079,22079,Louisiana,124,101.57,78.34,0,1.43,1.1
2083,2021-08-05,USA-22077,22077,Louisiana,17,19.0,87.44,0,0.0,0.0
2084,2021-08-05,USA-22075,22075,Louisiana,28,25.86,111.47,1,0.14,0.62
2085,2021-08-05,USA-22073,22073,Louisiana,235,164.29,107.18,0,0.43,0.28
2086,2021-08-05,USA-22071,22071,Louisiana,382,333.43,85.46,5,1.86,0.48
2087,2021-08-05,USA-22069,22069,Louisiana,40,23.57,61.77,0,0.14,0.37
2088,2021-08-05,USA-22067,22067,Louisiana,16,21.86,87.87,0,0.0,0.0
2089,2021-08-05,USA-22065,22065,Louisiana,4,7.29,66.53,0,0.29,2.61
2090,2021-08-05,USA-22063,22063,Louisiana,216,139.43,99.03,0,1.14,0.81
2091,2021-08-05,USA-22061,22061,Louisiana,50,35.57,76.1,0,0.14,0.31
2092,2021-08-05,USA-22059,22059,Louisiana,21,10.86,72.91,0,0.0,0.0
2093,2021-08-05,USA-22057,22057,Louisiana,174,152.86,156.59,0,0.57,0.59
2094,2021-08-05,USA-22055,22055,Louisiana,258,234.29,95.87,1,1.57,0.64
2095,2021-08-05,USA-22053,22053,Louisiana,20,20.57,65.58,0,0.14,0.46
2096,2021-08-05,USA-22051,22051,Louisiana,561,474.57,109.73,0,2.86,0.66
2097,2021-08-05,USA-22049,22049,Louisiana,11,6.71,42.65,0,0.0,0.0
2098,2021-08-05,USA-22047,22047,Louisiana,35,37.14,114.25,1,0.29,0.88
2099,2021-08-05,USA-22045,22045,Louisiana,101,92.57,132.57,2,0.29,0.41
2100,2021-08-05,USA-22043,22043,Louisiana,40,21.86,97.62,0,0.0,0.0
2101,2021-08-05,USA-22041,22041,Louisiana,11,16.29,81.37,0,0.0,0.0
2102,2021-08-05,USA-22039,22039,Louisiana,25,29.71,88.98,0,0.0,0.0
2103,2021-08-05,USA-22037,22037,Louisiana,50,22.43,117.21,0,0.29,1.49
2104,2021-08-05,USA-22035,22035,Louisiana,12,5.43,79.12,0,0.0,0.0
2105,2021-08-05,USA-22033,22033,Louisiana,505,368.86,83.82,1,2.14,0.49
2106,2021-08-05,USA-22031,22031,Louisiana,27,25.86,94.15,1,0.29,1.04
2107,2021-08-05,USA-22029,22029,Louisiana,15,18.86,97.91,0,0.0,0.0
2108,2021-08-05,USA-22027,22027,Louisiana,3,6.43,41.02,0,0.0,0.0
2109,2021-08-05,USA-22025,22025,Louisiana,5,8.57,90.28,0,0.14,1.5
2110,2021-08-05,USA-22023,22023,Louisiana,2,2.86,40.97,0,0.0,0.0
2111,2021-08-05,USA-22021,22021,Louisiana,8,10.17,102.51,0,0.14,1.44
2112,2021-08-05,USA-22019,22019,Louisiana,144,131.86,64.82,0,0.43,0.21
2113,2021-08-05,USA-22017,22017,Louisiana,262,187.86,78.21,0,1.0,0.42
2114,2021-08-05,USA-22015,22015,Louisiana,139,86.29,67.92,0,0.43,0.34
2115,2021-08-05,USA-22013,22013,Louisiana,10,10.43,78.76,0,0.0,0.0
2116,2021-08-05,USA-22011,22011,Louisiana,46,32.0,85.34,0,0.14,0.38
2117,2021-08-05,USA-22009,22009,Louisiana,56,39.43,98.22,1,0.29,0.71
2118,2021-08-05,USA-22007,22007,Louisiana,24,23.29,106.37,0,0.0,0.0
2119,2021-08-05,USA-22005,22005,Louisiana,182,141.86,112.05,0,0.29,0.23
2120,2021-08-05,USA-22003,22003,Louisiana,23,19.86,77.49,0,0.0,0.0
2121,2021-08-05,USA-22001,22001,Louisiana,65,53.71,86.57,0,0.29,0.46
2122,2021-08-05,USA-21239,21239,Kentucky,14,9.57,35.8,0,0.0,0.0
2123,2021-08-05,USA-21237,21237,Kentucky,3,1.86,25.95,0,0.0,0.0
2124,2021-08-05,USA-21235,21235,Kentucky,26,22.71,62.64,0,0.0,0.0
2125,2021-08-05,USA-21233,21233,Kentucky,12,9.71,75.06,0,0.29,2.21
2126,2021-08-05,USA-21231,21231,Kentucky,13,4.71,23.19,0,0.14,0.7
2127,2021-08-05,USA-21229,21229,Kentucky,13,8.0,66.14,0,0.0,0.0
2128,2021-08-05,USA-21227,21227,Kentucky,67,51.86,39.02,1,0.29,0.21
2129,2021-08-05,USA-21225,21225,Kentucky,17,8.71,60.6,0,0.29,1.99
2130,2021-08-05,USA-21223,21223,Kentucky,3,3.57,42.16,0,0.14,1.69
2131,2021-08-05,USA-21221,21221,Kentucky,0,0.71,4.88,0,0.0,0.0
2132,2021-08-05,USA-21219,21219,Kentucky,8,6.43,52.29,0,0.0,0.0
2133,2021-08-05,USA-21217,21217,Kentucky,11,11.0,42.69,0,0.29,1.11
2134,2021-08-05,USA-21215,21215,Kentucky,8,9.71,50.2,0,0.0,0.0
2135,2021-08-05,USA-21213,21213,Kentucky,5,4.43,23.85,0,0.14,0.77
2136,2021-08-05,USA-21211,21211,Kentucky,33,19.29,39.34,0,0.0,0.0
2137,2021-08-05,USA-21209,21209,Kentucky,16,15.57,27.32,0,0.0,0.0
2138,2021-08-05,USA-21207,21207,Kentucky,11,5.57,31.09,0,0.14,0.8
2139,2021-08-05,USA-21205,21205,Kentucky,7,4.14,16.94,0,0.0,0.0
2140,2021-08-05,USA-21203,21203,Kentucky,9,6.14,36.79,0,0.0,0.0
2141,2021-08-05,USA-21201,21201,Kentucky,1,0.29,13.55,0,0.0,0.0
2142,2021-08-05,USA-21199,21199,Kentucky,87,41.29,63.54,0,0.57,0.88
2143,2021-08-05,USA-21197,21197,Kentucky,6,4.0,32.37,0,0.0,0.0
2144,2021-08-05,USA-21195,21195,Kentucky,16,30.71,53.07,0,0.14,0.25
2145,2021-08-05,USA-21193,21193,Kentucky,23,13.43,52.13,0,0.0,0.0
2146,2021-08-05,USA-21191,21191,Kentucky,10,6.14,42.1,0,0.0,0.0
2147,2021-08-05,USA-21189,21189,Kentucky,2,1.57,35.59,0,0.0,0.0
2148,2021-08-05,USA-21187,21187,Kentucky,8,2.29,20.97,0,0.0,0.0
2149,2021-08-05,USA-21185,21185,Kentucky,26,15.57,23.31,0,0.0,0.0
2150,2021-08-05,USA-21183,21183,Kentucky,9,11.0,45.84,0,0.0,0.0
2151,2021-08-05,USA-21181,21181,Kentucky,0,0.71,9.83,0,0.0,0.0
2152,2021-08-05,USA-21179,21179,Kentucky,24,22.0,47.59,0,0.0,0.0
2153,2021-08-05,USA-21177,21177,Kentucky,11,15.71,51.32,0,0.0,0.0
2154,2021-08-05,USA-21175,21175,Kentucky,1,1.71,12.88,0,0.0,0.0
2155,2021-08-05,USA-21173,21173,Kentucky,16,12.71,45.15,0,0.0,0.0
2156,2021-08-05,USA-21171,21171,Kentucky,6,4.29,40.24,0,0.0,0.0
2157,2021-08-05,USA-21169,21169,Kentucky,7,6.86,68.09,0,0.0,0.0
2158,2021-08-05,USA-21167,21167,Kentucky,17,9.57,43.64,-1,0.0,0.0
2159,2021-08-05,USA-21165,21165,Kentucky,5,1.29,19.81,0,0.0,0.0
2160,2021-08-05,USA-21163,21163,Kentucky,8,5.86,20.5,0,0.0,0.0
2161,2021-08-05,USA-21149,21149,Kentucky,4,3.43,37.24,0,0.0,0.0
2162,2021-08-05,USA-21147,21147,Kentucky,21,6.29,36.48,0,0.0,0.0
2163,2021-08-05,USA-21145,21145,Kentucky,39,24.0,36.69,0,0.14,0.22
2164,2021-08-05,USA-21161,21161,Kentucky,6,4.0,23.43,0,0.0,0.0
2165,2021-08-05,USA-21159,21159,Kentucky,7,5.14,45.94,0,0.0,0.0
2166,2021-08-05,USA-21157,21157,Kentucky,31,17.86,57.42,0,0.14,0.46
2167,2021-08-05,USA-21155,21155,Kentucky,3,6.57,34.1,0,0.14,0.74
2168,2021-08-05,USA-21153,21153,Kentucky,17,6.29,51.69,0,0.0,0.0
2169,2021-08-05,USA-21151,21151,Kentucky,37,29.86,32.11,0,0.0,0.0
2170,2021-08-05,USA-21143,21143,Kentucky,1,1.71,20.88,0,0.0,0.0
2171,2021-08-05,USA-21141,21141,Kentucky,21,14.29,52.71,0,0.0,0.0
2172,2021-08-05,USA-21139,21139,Kentucky,3,2.29,24.86,0,0.0,0.0
2173,2021-08-05,USA-21137,21137,Kentucky,11,8.86,36.08,0,0.0,0.0
2174,2021-08-05,USA-21135,21135,Kentucky,13,7.0,52.73,0,0.14,1.08
2175,2021-08-05,USA-21133,21133,Kentucky,20,13.57,62.97,0,0.14,0.66
2176,2021-08-05,USA-21131,21131,Kentucky,9,5.71,57.85,0,0.14,1.45
2177,2021-08-05,USA-21129,21129,Kentucky,0,1.14,15.44,0,0.0,0.0
2178,2021-08-05,USA-21127,21127,Kentucky,9,2.71,17.72,0,0.14,0.93
2179,2021-08-05,USA-21125,21125,Kentucky,58,44.71,73.53,0,0.0,0.0
2180,2021-08-05,USA-21123,21123,Kentucky,7,6.43,44.65,0,0.14,0.99
2181,2021-08-05,USA-21121,21121,Kentucky,37,23.0,73.85,0,0.0,0.0
2182,2021-08-05,USA-21119,21119,Kentucky,10,7.86,53.07,0,0.14,0.96
2183,2021-08-05,USA-21117,21117,Kentucky,49,35.71,21.39,1,0.57,0.34
2184,2021-08-05,USA-21115,21115,Kentucky,9,10.0,45.07,0,0.0,0.0
2185,2021-08-05,USA-21113,21113,Kentucky,26,16.29,30.09,0,0.14,0.26
2186,2021-08-05,USA-21111,21111,Kentucky,335,222.43,29.01,0,0.57,0.07
2187,2021-08-05,USA-21109,21109,Kentucky,11,9.0,67.52,0,0.0,0.0
2188,2021-08-05,USA-21107,21107,Kentucky,15,18.86,42.2,0,0.43,0.96
2189,2021-08-05,USA-21105,21105,Kentucky,0,0.29,6.52,0,0.0,0.0
2190,2021-08-05,USA-21103,21103,Kentucky,8,8.43,52.27,0,0.0,0.0
2191,2021-08-05,USA-21101,21101,Kentucky,29,28.14,62.25,0,0.14,0.32
2192,2021-08-05,USA-21099,21099,Kentucky,16,15.57,81.8,0,0.14,0.75
2193,2021-08-05,USA-21097,21097,Kentucky,6,3.86,20.42,0,0.0,0.0
2194,2021-08-05,USA-21095,21095,Kentucky,11,12.71,48.88,0,0.0,0.0
2195,2021-08-05,USA-21093,21093,Kentucky,64,45.86,41.33,0,0.0,0.0
2196,2021-08-05,USA-21091,21091,Kentucky,2,3.57,40.95,0,0.0,0.0
2197,2021-08-05,USA-21089,21089,Kentucky,20,11.86,33.78,0,0.0,0.0
2198,2021-08-05,USA-21087,21087,Kentucky,24,7.86,71.81,0,0.0,0.0
2199,2021-08-05,USA-21085,21085,Kentucky,15,8.86,33.52,0,0.0,0.0
2200,2021-08-05,USA-21083,21083,Kentucky,20,15.0,40.25,0,0.14,0.38
2201,2021-08-05,USA-21081,21081,Kentucky,14,10.0,39.89,0,0.14,0.57
2202,2021-08-05,USA-21079,21079,Kentucky,4,5.86,33.15,0,0.0,0.0
2203,2021-08-05,USA-21077,21077,Kentucky,5,2.14,24.16,0,0.0,0.0
2204,2021-08-05,USA-21075,21075,Kentucky,0,0.57,9.57,0,0.0,0.0
2205,2021-08-05,USA-21073,21073,Kentucky,31,20.43,40.06,0,0.0,0.0
2206,2021-08-05,USA-21071,21071,Kentucky,46,30.43,85.5,0,0.0,0.0
2207,2021-08-05,USA-21069,21069,Kentucky,9,5.29,36.25,0,0.0,0.0
2208,2021-08-05,USA-21067,21067,Kentucky,137,102.86,31.83,0,0.0,0.0
2209,2021-08-05,USA-21065,21065,Kentucky,15,3.57,25.32,0,0.0,0.0
2210,2021-08-05,USA-21063,21063,Kentucky,3,2.29,30.41,0,0.0,0.0
2211,2021-08-05,USA-21061,21061,Kentucky,3,1.86,15.29,0,0.0,0.0
2212,2021-08-05,USA-21059,21059,Kentucky,49,46.43,45.74,1,0.29,0.28
2213,2021-08-05,USA-21057,21057,Kentucky,6,2.67,40.32,0,0.0,0.0
2214,2021-08-05,USA-21055,21055,Kentucky,2,1.0,11.36,1,0.14,1.62
2215,2021-08-05,USA-21053,21053,Kentucky,1,3.0,29.36,0,0.0,0.0
2216,2021-08-05,USA-21051,21051,Kentucky,17,17.29,86.86,0,0.0,0.0
2217,2021-08-05,USA-21049,21049,Kentucky,13,15.0,41.36,0,0.0,0.0
2218,2021-08-05,USA-21047,21047,Kentucky,31,22.43,31.83,0,0.0,0.0
2219,2021-08-05,USA-21045,21045,Kentucky,31,9.14,56.58,0,0.14,0.88
2220,2021-08-05,USA-21043,21043,Kentucky,22,20.57,76.77,0,0.29,1.07
2221,2021-08-05,USA-21041,21041,Kentucky,2,3.57,33.59,0,0.0,0.0
2222,2021-08-05,USA-21039,21039,Kentucky,2,1.57,33.01,0,0.0,0.0
2223,2021-08-05,USA-21037,21037,Kentucky,28,19.43,20.76,0,0.0,0.0
2224,2021-08-05,USA-21035,21035,Kentucky,45,18.0,46.15,0,0.0,0.0
2225,2021-08-05,USA-21033,21033,Kentucky,9,4.14,32.5,0,0.0,0.0
2226,2021-08-05,USA-21031,21031,Kentucky,-1,3.67,28.47,0,0.0,0.0
2227,2021-08-05,USA-21029,21029,Kentucky,32,27.14,33.23,0,0.0,0.0
2228,2021-08-05,USA-21027,21027,Kentucky,5,8.86,43.25,0,0.0,0.0
2229,2021-08-05,USA-21025,21025,Kentucky,7,4.0,31.67,0,0.0,0.0
2230,2021-08-05,USA-21023,21023,Kentucky,5,3.57,43.01,0,0.0,0.0
2231,2021-08-05,USA-21021,21021,Kentucky,27,15.29,50.85,1,0.29,0.95
2232,2021-08-05,USA-21019,21019,Kentucky,24,17.29,37.0,0,0.0,0.0
2233,2021-08-05,USA-21017,21017,Kentucky,10,6.57,33.21,0,0.0,0.0
2234,2021-08-05,USA-21015,21015,Kentucky,53,39.14,29.3,0,0.86,0.64
2235,2021-08-05,USA-21013,21013,Kentucky,9,10.86,41.71,0,0.0,0.0
2236,2021-08-05,USA-21011,21011,Kentucky,3,1.43,11.43,0,0.0,0.0
2237,2021-08-05,USA-21009,21009,Kentucky,24,24.0,54.24,0,0.0,0.0
2238,2021-08-05,USA-21007,21007,Kentucky,4,1.71,21.73,0,0.0,0.0
2239,2021-08-05,USA-21005,21005,Kentucky,7,8.14,35.8,0,0.0,0.0
2240,2021-08-05,USA-21003,21003,Kentucky,-7,4.67,21.89,0,0.0,0.0
2241,2021-08-05,USA-21001,21001,Kentucky,20,9.86,51.33,1,0.29,1.49
2242,2021-08-05,USA-20209,20209,Kansas,39,81.43,49.22,1,0.57,0.35
2243,2021-08-05,USA-20207,20207,Kansas,0,0.71,22.76,0,0.0,0.0
2244,2021-08-05,USA-20205,20205,Kansas,0,3.57,41.89,0,0.14,1.68
2245,2021-08-05,USA-20203,20203,Kansas,0,1.0,47.19,0,0.0,0.0
2246,2021-08-05,USA-20201,20201,Kansas,0,0.43,7.93,0,0.0,0.0
2247,2021-08-05,USA-20199,20199,Kansas,0,1.29,84.7,0,0.0,0.0
2248,2021-08-05,USA-20197,20197,Kansas,0,2.86,41.22,0,0.0,0.0
2249,2021-08-05,USA-20195,20195,Kansas,0,0.29,10.19,0,0.0,0.0
2250,2021-08-05,USA-20193,20193,Kansas,0,0.0,0.0,0,0.0,0.0
2251,2021-08-05,USA-20191,20191,Kansas,0,3.57,15.64,0,0.0,0.0
2252,2021-08-05,USA-20189,20189,Kansas,0,0.0,0.0,0,0.14,2.6
2253,2021-08-05,USA-20187,20187,Kansas,0,0.29,14.24,0,0.0,0.0
2254,2021-08-05,USA-20185,20185,Kansas,0,1.43,34.37,0,0.0,0.0
2255,2021-08-05,USA-20183,20183,Kansas,0,0.67,18.61,0,0.0,0.0
2256,2021-08-05,USA-20181,20181,Kansas,0,0.43,7.24,0,0.0,0.0
2257,2021-08-05,USA-20179,20179,Kansas,0,0.14,5.67,0,0.0,0.0
2258,2021-08-05,USA-20177,20177,Kansas,0,60.29,34.08,0,0.29,0.16
2259,2021-08-05,USA-20175,20175,Kansas,0,5.14,24.0,0,0.0,0.0
2260,2021-08-05,USA-20173,20173,Kansas,0,136.86,26.52,0,0.14,0.03
2261,2021-08-05,USA-20171,20171,Kansas,0,0.0,0.0,0,0.0,0.0
2262,2021-08-05,USA-20169,20169,Kansas,0,22.14,40.84,0,0.14,0.26
2263,2021-08-05,USA-20167,20167,Kansas,0,0.17,2.43,0,0.0,0.0
2264,2021-08-05,USA-20165,20165,Kansas,0,0.43,14.12,0,0.0,0.0
2265,2021-08-05,USA-20163,20163,Kansas,0,1.0,20.33,0,0.0,0.0
2266,2021-08-05,USA-20161,20161,Kansas,0,14.86,20.01,3,0.43,0.58
2267,2021-08-05,USA-20159,20159,Kansas,0,1.43,14.98,0,0.0,0.0
2268,2021-08-05,USA-20157,20157,Kansas,0,0.14,3.08,0,0.0,0.0
2269,2021-08-05,USA-20155,20155,Kansas,0,16.57,26.73,0,0.0,0.0
2270,2021-08-05,USA-20153,20153,Kansas,0,0.0,0.0,0,0.0,0.0
2271,2021-08-05,USA-20151,20151,Kansas,0,3.71,40.53,0,0.0,0.0
2272,2021-08-05,USA-20149,20149,Kansas,0,7.86,32.22,0,0.0,0.0
2273,2021-08-05,USA-20147,20147,Kansas,0,0.57,10.92,0,0.0,0.0
2274,2021-08-05,USA-20145,20145,Kansas,0,0.57,8.91,0,0.0,0.0
2275,2021-08-05,USA-20143,20143,Kansas,0,1.71,30.05,0,0.0,0.0
2276,2021-08-05,USA-20141,20141,Kansas,0,0.29,8.35,0,0.0,0.0
2277,2021-08-05,USA-20139,20139,Kansas,0,4.14,25.98,0,0.14,0.9
2278,2021-08-05,USA-20137,20137,Kansas,0,1.14,21.32,0,0.14,2.66
2279,2021-08-05,USA-20135,20135,Kansas,0,1.0,36.36,0,0.0,0.0
2280,2021-08-05,USA-20133,20133,Kansas,0,11.29,70.5,0,0.14,0.89
2281,2021-08-05,USA-20131,20131,Kansas,0,4.0,39.1,0,0.0,0.0
2282,2021-08-05,USA-20129,20129,Kansas,0,0.29,11.04,0,0.0,0.0
2283,2021-08-05,USA-20127,20127,Kansas,0,1.71,30.5,0,0.0,0.0
2284,2021-08-05,USA-20125,20125,Kansas,0,13.0,40.84,0,0.14,0.45
2285,2021-08-05,USA-20123,20123,Kansas,0,0.57,9.56,0,0.0,0.0
2286,2021-08-05,USA-20121,20121,Kansas,0,10.29,30.04,0,0.0,0.0
2287,2021-08-05,USA-20119,20119,Kansas,0,0.29,7.08,0,0.0,0.0
2288,2021-08-05,USA-20113,20113,Kansas,17,7.86,27.53,0,0.0,0.0
2289,2021-08-05,USA-20117,20117,Kansas,0,3.43,35.32,0,0.0,0.0
2290,2021-08-05,USA-20115,20115,Kansas,0,1.14,9.62,0,0.0,0.0
2291,2021-08-05,USA-20111,20111,Kansas,0,4.57,13.77,0,0.0,0.0
2292,2021-08-05,USA-20109,20109,Kansas,0,0.17,5.97,0,0.0,0.0
2293,2021-08-05,USA-20107,20107,Kansas,0,6.86,70.67,0,0.0,0.0
2294,2021-08-05,USA-20105,20105,Kansas,0,0.29,9.65,0,0.0,0.0
2295,2021-08-05,USA-20103,20103,Kansas,0,38.71,47.35,0,0.29,0.35
2296,2021-08-05,USA-20101,20101,Kansas,0,0.0,0.0,0,0.0,0.0
2297,2021-08-05,USA-20099,20099,Kansas,0,9.57,48.79,0,0.0,0.0
2298,2021-08-05,USA-20097,20097,Kansas,0,0.0,0.0,0,0.0,0.0
2299,2021-08-05,USA-20095,20095,Kansas,0,3.14,43.94,0,0.0,0.0
2300,2021-08-05,USA-20093,20093,Kansas,0,0.71,18.61,0,0.0,0.0
2301,2021-08-05,USA-20091,20091,Kansas,0,200.29,33.25,0,0.86,0.14
2302,2021-08-05,USA-20089,20089,Kansas,0,0.0,0.0,0,0.0,0.0
2303,2021-08-05,USA-20087,20087,Kansas,0,5.57,29.26,0,0.14,0.75
2304,2021-08-05,USA-20085,20085,Kansas,0,4.0,30.37,0,0.0,0.0
2305,2021-08-05,USA-20083,20083,Kansas,0,0.29,15.93,0,0.0,0.0
2306,2021-08-05,USA-20081,20081,Kansas,0,1.43,36.0,0,0.0,0.0
2307,2021-08-05,USA-20079,20079,Kansas,0,5.43,15.77,0,0.14,0.41
2308,2021-08-05,USA-20077,20077,Kansas,0,1.29,23.65,0,0.0,0.0
2309,2021-08-05,USA-20075,20075,Kansas,0,0.0,0.0,0,0.0,0.0
2310,2021-08-05,USA-20073,20073,Kansas,0,3.0,50.15,0,0.0,0.0
2311,2021-08-05,USA-20071,20071,Kansas,0,0.14,11.6,0,0.0,0.0
2312,2021-08-05,USA-20069,20069,Kansas,0,1.14,19.09,0,0.0,0.0
2313,2021-08-05,USA-20067,20067,Kansas,0,2.71,37.96,0,0.0,0.0
2314,2021-08-05,USA-20065,20065,Kansas,0,0.43,17.27,0,0.0,0.0
